,Empresa_1,Empresa_2,Empresa_3,Empresa_4,Empresa_5,Empresa_6
2023-03-14,1516847.4922051623,1666494.8884719238,91326.59865287897,5417.494227799229,10908.807000000004,436958.09044707223
2023-03-15,841628.3361510716,1600571.0396859706,79381.63643593981,2158.2318783196524,3149.5485,182846.53485654973
2023-03-16,947609.5396179986,1500384.5485621726,80634.37431621809,2906.689479768786,3391.7729999999992,159803.84091159634
2023-03-17,1239042.523414547,1488926.1912480404,69793.9014321184,3894.858303354399,11635.228500000001,228849.06803990834
2023-03-18,1291056.165471143,1489895.81523111,34229.304628788086,5820.272765957447,38489.724,265880.5658832157
2023-03-19,1423881.1117553764,1544000.6786449533,26585.08884537104,5188.784187866927,31153.689000000002,339881.31872397533
2023-03-20,1445826.9713435883,1549585.8632131037,37635.35762414265,5188.784187866927,12326.979,371622.9195658802
2023-03-21,1060978.9344756524,1448233.0054833672,32522.595944960594,5497.29362035225,4547.434499999999,305792.24751271075
2023-03-22,1033200.0295230608,1481223.85707915,43111.56042802744,8158.5193359375,3755.7135,295132.48242550885
2023-03-23,882682.6644228282,1437513.5837580294,52517.05174898052,10051.420763247446,6138.6675,305408.9889850117
2023-03-24,857448.5676408617,1428005.088567698,188915.53778781334,4631.379379844961,3241.7595,295044.2152992856
2023-03-25,1066472.151647787,1410352.7351249214,214566.16038998083,5963.260599840371,4807.424999999999,300364.82544036553
2023-03-26,1152615.6917864096,1434191.2457019256,309567.2627375431,5963.494614408995,3643.4474999999998,312676.89841915335
2023-03-27,1440840.665722293,1581854.2942433313,231436.1817629174,6599.450529630575,5986.049999999999,446074.7677296625
2023-03-28,1200386.1016931501,1540483.4517490505,262575.98322553234,5263.215068416117,13912.164000000002,386688.225499698
2023-03-29,1218042.4309345419,1568801.8674179602,243475.03713417283,5888.896022360774,5002.052999999999,413268.8548504978
2023-03-30,1132406.955981693,1580641.9592338402,243054.21238306232,6211.41305927865,9054.381000000001,400126.23665386875
2023-03-31,1115681.1962105592,1696239.237131939,241005.88299002292,6211.413059278649,5779.9035,303844.8456254585
2023-04-01,1828588.5768450254,1774515.9736260544,167160.3632658848,9197.25655442428,9725.1315,488233.8769432599
2023-04-02,1983849.0502484231,1813564.0657872513,180298.66038461647,7170.3677871797345,9025.0125,530650.3759264804
2023-04-03,1890173.5994944433,1804532.0052630436,215183.70290255934,6194.4760038797285,14024.293499999994,558698.8425873697
2023-04-04,913424.5166922939,1560081.077610539,107212.53627137672,3979.5898351115425,8292.385499999999,278538.7698777471
2023-04-05,973280.3039597443,1638540.6258756195,112956.84905216873,3974.1515459882585,9873.391499999998,396817.5296507717
2023-04-06,1339639.001677615,1675607.448059649,179067.56446726003,4679.705098814229,9433.724999999995,451791.04924144276
2023-04-07,1344689.5992510526,1549117.09298423,159888.52510834258,6598.088948412698,8285.487000000001,458364.07659182954
2023-04-08,1441286.5554932028,1627537.7020247711,211683.14316569187,3999.6598412698413,9594.647999999997,472493.37306374864
2023-04-09,1216761.630493005,1438879.2597050436,214069.90237346178,4706.062471501817,4550.4375,374246.10405935283
2023-04-10,1148828.3631196818,1395913.3373566114,221954.3368604146,6933.7872908366535,9214.757999999996,365522.9851592989
2023-04-11,787871.0190200808,1151683.2144067339,106445.12101542484,7028.0699003984055,4639.53,202732.9325663376
2023-04-12,728852.6362076072,1223236.1976237101,75704.29859700325,7226.307936507935,6892.6095000000005,230408.32974951874
2023-04-13,742535.0430444587,1245323.6733715937,115679.2435740998,6124.802643106023,6451.9665,241313.02360206714
2023-04-14,738214.91506079,1188317.4877343983,99296.73651873486,10756.681175884405,4605.971999999999,148165.85890975667
2023-04-15,918369.0243996488,1214810.1731795568,73587.30462089292,5199.01403990025,8699.8695,153601.17172262864
2023-04-16,1232607.6271047818,1203175.229129274,75179.87781318578,5927.664378481457,5081.0865,404497.80850476655
2023-04-17,1346219.1809949821,1251359.2512316776,42443.887885783115,6592.425502008033,5538.119999999999,559218.8107393379
2023-04-18,900980.838102163,1137307.3907295456,63433.78335574849,5268.647389558233,1604.1584999999998,291452.8974322558
2023-04-19,960587.5351973942,1181879.4898718253,31889.820089326036,7536.8000315327545,5141.5245,164546.70049307583
2023-04-20,994112.8983735541,1154562.98322768,8474.260726659235,6567.692725896013,5921.874,214630.46394105317
2023-04-21,1069344.0688893055,1200730.7847416366,3479.423440914482,6787.23935613682,8331.8655,224617.67171796245
2023-04-22,1169028.709145093,1270408.161320333,26508.989606591007,7064.552767991947,9503.5815,276567.8449361865
2023-04-23,1590733.3225240882,1195799.3850837015,34028.05453658045,6446.5529577464795,9985.163999999999,372398.6564475896
2023-04-24,1605362.9179748467,1245894.5097296308,44513.18402609811,5225.030945674045,25046.112,398322.6360892956
2023-04-25,1328002.4546796517,1222081.4212123514,34041.32425263369,4889.638068410463,4351.0425000000005,220595.43593517074
2023-04-26,1271406.8267110458,1176951.108211417,20083.861417795993,4360.286183282981,4677.7919999999995,227959.00983706422
2023-04-27,1166863.3186194377,1144568.7130511838,35919.656308671874,3592.6445335350477,6572.674499999999,193058.09409840143
2023-04-28,1183578.0706246367,1177708.6902478414,34857.720381726336,2885.5014021031548,6771.2925000000005,232497.18763268855
2023-04-29,1216769.8730573794,1156295.7007880781,79712.53153312278,7756.432323485227,7072.6844999999985,236334.61796457335
2023-04-30,1296835.1463294488,1163497.2455350768,535224.3880656697,6280.904226333229,7199.944499999999,349263.0051166794
2023-05-01,1590767.5062374638,1175707.4977830136,559475.4622747271,7090.827521154803,19552.669500000004,444613.64648970304
2023-05-02,1158564.9546038897,1058011.9314115285,537402.0918902076,4624.126844201095,6214.876500000001,224980.63352888144
2023-05-03,923308.0439954187,1144800.9288209518,520958.8500673215,4261.535649157582,10660.345499999998,166354.91253914003
2023-05-04,1023653.3936905243,1094506.969580521,514869.74424834544,6889.6676919266965,5033.784,187475.69287120743
2023-05-05,1043716.9050775402,1125183.5514480032,62527.29472744203,3952.7483853392773,6050.982000000001,206481.42341706192
2023-05-06,1182193.558623564,1211127.551217764,61337.56787969442,5981.107722772277,5521.214999999999,197044.7905266947
2023-05-07,1292231.9691552587,1270942.1971355928,104014.03084334188,4566.390499014061,5755.6485,363596.5400863824
2023-05-08,1400681.2182399128,1355332.0852345468,92846.32888995584,5193.959435084242,12874.963499999998,512355.5383211554
2023-05-09,890090.1532525833,1316421.528559262,83786.90056991704,6168.974055415617,1492.9319999999998,334407.46867470857
2023-05-10,829712.7106453787,1412964.172171643,62323.092543579056,6228.383895582329,747.3480000000001,329578.83987411455
2023-05-11,947461.424264345,1455220.6244735632,41454.73610732696,3901.115010060362,3104.2515,267954.5711615353
2023-05-12,1256917.8092143757,1400697.3190224876,40705.601969224575,4563.067726358148,4149.348,260533.00237723533
2023-05-13,1646641.7414583252,1458427.187245109,55685.87509011909,6192.786137381781,4699.684499999999,265878.25520263513
2023-05-14,1651238.0226197573,1525424.04370159,64950.949637702804,4826.775967729869,5690.558999999999,326482.24372104043
2023-05-15,1444704.981614327,1495790.860050909,71290.22969550363,10193.733013972058,19261.042500000003,413232.07953134814
2023-05-16,1034371.6076230311,1446280.151904279,52489.47078854835,7149.022435129738,3727.6575,183574.15520779853
2023-05-17,1241696.4106018518,1373101.263031325,75888.55576569075,6681.972056451612,7051.7475,270266.9730090133
2023-05-18,1357675.763776785,1450966.8090039005,63319.716928662674,7653.685656565657,5021.194499999999,327985.19439994975
2023-05-19,1229734.431912349,1369407.385584839,136033.1548786617,4696.03578920827,5435.7029999999995,319116.9018281902
2023-05-20,1388585.148994978,1417799.726913242,131276.19317582686,7476.5524346076445,15721.723500000002,325127.3688339281
2023-05-21,1312167.8231953643,1489757.4944842996,195883.48307486734,7035.247122736417,9347.404500000002,447025.64601351554
2023-05-22,1355515.5055265427,1548051.0288324151,112087.27754992204,7492.432997987927,15777.079500000002,483287.89790473087
2023-05-23,1017164.9868949337,1437657.9324447636,60186.96965897088,5223.255935613682,6026.958,293811.49197444523
2023-05-24,1204341.1522580418,1386891.5530775075,26069.678003621546,5222.378195488722,2324.7419999999997,320972.6358274901
2023-05-25,1417516.3692949214,1404876.7185769936,27829.724394767178,5885.350503271262,3181.4999999999995,299672.75457633357
2023-05-26,1061100.2047410759,1449244.8269042138,22744.98681561997,5201.063856209149,7700.8365,300167.2341508878
2023-05-27,1260730.0677945006,1485847.6168485875,41898.26239367933,8036.136869652742,11640.846000000005,315666.48272474593
2023-05-28,1567113.2978576925,1433313.9014459532,70247.56719834101,9634.731334002003,11940.820500000003,343405.9808032101
2023-05-29,1595384.4731444458,1342141.6095350324,51699.93494655588,9209.971530485276,30374.463,452042.62248712976
2023-05-30,1239876.915600394,1169874.4715143736,57280.538746653125,8502.26377593361,5714.614500000001,279757.4880566652
2023-05-31,933936.72584481,1207379.0327511674,41088.417151461465,11710.605737211636,5261.098500000002,242217.58007119852
2023-06-01,998156.5341907684,1259884.480960722,37065.28384733947,8452.016064257028,9344.9055,279825.3936904217
2023-06-02,939300.7394831085,1376139.7698390428,32252.63750428618,10188.14437405732,9330.457499999999,222754.00011124677
2023-06-03,1028700.3016595965,1283930.8422294299,19621.989196388626,10222.277003501757,10216.814999999999,286503.0937137176
2023-06-04,1290992.4263901003,1366406.558048498,31435.22704466647,5632.997411081477,5746.9755000000005,383976.2197075582
2023-06-05,1321848.1915224553,1360722.4872760403,0.0,4926.3392422731795,5212.8615,395110.82107909984
2023-06-06,926403.5538533211,1334576.5953246818,32526.554086887165,3735.3364007976074,4741.401,186369.26043619626
2023-06-07,1051612.138042872,1420979.5871566595,50823.1160818524,1779.9951580531863,5560.401,284909.4258198347
2023-06-08,1079458.1640549856,1328015.3462662073,70238.32971022636,2416.20980798383,7450.968,288796.17643542966
2023-06-09,1188214.813985152,1439951.329407333,66413.44465878668,5020.708882144662,6340.026,240110.08976047894
2023-06-10,1362976.352665358,1532767.2101873946,56886.60401925878,5105.711260162601,11647.8705,199821.5506910211
2023-06-11,1514122.5559333498,1353836.421533892,65950.72128915117,4165.0711675126895,13140.834000000004,395978.44884051953
2023-06-12,1555849.4807166501,1365409.149124747,52341.226963424444,4873.555166566804,28419.6885,437682.46620430256
2023-06-13,1105308.087919606,1396994.5049104223,40332.38528963432,4740.410653728294,11331.3375,227136.26017603878
2023-06-14,1329216.8414044436,1516807.276578033,75846.05492801362,5575.422132796781,7086.985499999999,268109.8350745135
2023-06-15,1471069.697145279,1528870.6957822004,82916.90035575362,8061.80216080402,7410.437999999999,321194.4472888253
2023-06-16,1417501.5520935757,1572153.3122160616,64279.6764588205,8911.45383697813,14692.8705,338905.0459880963
2023-06-17,1548471.092599255,1597734.436657358,100417.48599680161,8912.926957605983,15116.724000000004,303479.0222450457
2023-06-18,1499470.166599253,1652456.676378981,137581.6123556743,10006.91570144695,11823.882000000003,474230.15856649226
2023-06-19,1478126.6827658033,1622846.4734490812,180859.11443835293,7640.761557296767,16608.301499999998,449885.14798590983
2023-06-20,1129855.5272449248,1619123.4973682303,163574.23016603678,7244.092948090107,7269.024000000002,236771.58660368493
2023-06-21,1408032.0541577905,1783630.06896693,128968.61901552678,7635.171207729468,8438.22,267596.50240074965
2023-06-22,1543336.9433825258,1828965.02746102,127073.86448420788,7049.055145631069,9148.314000000004,332265.8586407768
2023-06-23,1582640.2061320047,1735824.2511885823,189972.7234951456,5419.334044725328,8554.475999999999,259224.2872738587
2023-06-24,1539186.0772789535,1743132.5023937614,287528.6541448239,6653.56913580247,17307.339,292955.391708353
2023-06-25,1473960.560067655,1632425.5438295465,468282.59972074756,8094.95101796407,20632.29,379348.52302728913
2023-06-26,1537060.9105849736,1679463.2192000838,456436.8837088929,12725.111810579288,32077.405499999997,390849.5334461274
2023-06-27,1388497.8846282072,1585111.7478174455,397095.2773337888,10272.950700739428,10589.838000000003,191965.60261408688
2023-06-28,1317846.660874574,1612574.9291106611,332556.3367805749,6904.748746841839,7629.866999999998,308043.32077401114
2023-06-29,1181110.886419034,1617744.9009299055,268045.56434395997,7469.174949494949,12187.192500000005,288427.3457989301
2023-06-30,1764965.3741148405,1652631.3172689364,325026.1595242567,8175.199570923774,11593.932,247889.32503881093
2023-07-01,1798436.0473502455,2006736.1111045065,373114.17166509375,9733.791658291457,10784.865,233017.7411455794
2023-07-02,1940250.6808395113,1950892.4362724007,332763.9587240156,9361.89465463547,12426.277499999998,385653.444522878
2023-07-03,1803098.2683918811,2143461.1171386433,344249.4759530463,12314.634638042935,28298.780999999995,393595.9578248024
2023-07-04,1188586.9436006937,2101200.7466496625,338914.23533673945,11235.700094857712,7100.561999999998,259879.2439607123
2023-07-05,1378544.1246607185,2105302.3317170236,207338.16450690737,5838.0606036217305,6102.5999999999985,279057.4104657045
2023-07-06,2121714.349479794,1971484.0225466522,216683.48677975225,1544.675138539043,8306.171999999999,286049.88358168956
2023-07-07,1995261.4478817307,2049302.54985498,91092.97730219814,5126.956713426855,11501.752500000004,231405.27373809204
2023-07-08,2056725.6479549888,2130505.2714830153,138059.49582576205,5320.707743871936,16921.821,231111.14914338605
2023-07-09,2286481.3908321545,2213783.0561523796,218080.6058232249,7085.2845,17052.997499999998,342866.4429634631
2023-07-10,1767956.2004436278,2131320.454015957,266173.27425701,9852.911712846348,22406.947500000002,386541.952275327
2023-07-11,1539528.8718114572,2130415.941574031,186846.68642625085,6139.0803022670025,6359.9235,240747.47137364256
2023-07-12,1482878.2941731303,2011572.4502184917,132576.66062528116,7038.902173038228,8867.197499999998,312635.10546315653
2023-07-13,1457466.3509681441,1945820.029871219,151052.11678068407,6496.072216624686,8747.539499999995,353023.87441221153
2023-07-14,1517342.2581113842,1939441.0713507119,164199.01523635667,3634.6090795397695,13135.100999999997,307577.5048430904
2023-07-15,1611211.235293081,1858396.6386175372,165179.43696821807,3668.5108597285066,11942.259,293068.21961566276
2023-07-16,1652798.3150460327,1924241.5004452132,205200.51215405646,4041.7350451354064,27864.070499999998,329403.5259823882
2023-07-17,1585918.6330158354,1981467.6431058163,167525.59893827853,13021.403530591773,40012.05600000001,354640.23854271555
2023-07-18,1288655.9718891212,1845002.8590752902,139655.46316350068,7558.856930792377,11872.560000000001,333481.42699155497
2023-07-19,1534537.7229905608,1885181.0734855076,112708.82704170258,13533.351612090679,14797.723499999995,422541.4198455702
2023-07-20,1464649.5030919537,1849620.337000524,99263.04270030269,12280.999500000002,17552.5035,390260.70020850666
2023-07-21,1486160.6668967206,1839292.691730889,20964.0585,13525.477799304523,20693.568000000003,363233.1884574671
2023-07-22,1502972.3575252949,1887712.5965874477,275672.4106037309,13459.64870728083,17894.981999999996,315202.9077404133
2023-07-23,1554330.5076924497,1961663.7073457227,268224.43881851545,14672.376778989097,19463.0625,455324.458239145
2023-07-24,1492858.620929974,2140145.619525534,268235.4455592333,15468.80985133796,30303.304500000006,457481.53757476417
2023-07-25,1354491.9795734647,1955485.2704458283,288628.64261788194,18707.86109239535,7915.960499999999,340111.09877730324
2023-07-26,1439384.1621916571,1882944.5283988384,288628.642617882,14271.243711683099,13160.689499999999,363879.14252459584
2023-07-27,1676058.0524404235,1729395.5201985298,284744.28175690933,15933.462131139357,28718.6655,349725.88709630695
2023-07-28,1670644.8956554236,1806439.395828553,320783.78791805037,11996.23565700556,9591.2355,380042.541094992
2023-07-29,1805700.8952791204,1852592.237806805,81479.13284477148,7329.8553206204415,11532.507000000005,336978.39359940885
2023-07-30,1727650.340167152,1821561.6139024377,128650.95110732458,13207.774425542208,20714.998499999994,319149.40929455904
2023-07-31,1872992.9431291758,1764659.543397127,206741.2511198904,12921.493296828185,28447.377,346391.353291979
2023-08-01,1505953.9951681981,1808998.4302070278,157839.5498323831,9950.101464014764,4015.599,222861.38666132517
2023-08-02,1633983.4483456556,1989917.8282363953,206554.2385980044,8561.124112015319,7406.343,294939.6712990352
2023-08-03,1485804.3999522906,2010670.1813337468,234901.95040305468,9338.233971388276,3671.8185,319046.6039139941
2023-08-04,1373700.2574370792,2018473.2150381298,225005.93656256297,11542.409891413632,9309.961500000001,380495.1322711435
2023-08-05,1594407.8180996426,2029588.1320829366,354065.6050955157,11980.156938866534,3769.3109999999997,365696.8875833155
2023-08-06,1624713.4837856118,1999287.2253215306,274102.0032702571,11605.825246747256,9873.769500000002,396656.18551113206
2023-08-07,1690785.9618989015,2010591.3695234677,240993.67530650838,9122.499974811082,19795.4295,426570.05752304394
2023-08-08,1170474.8387743672,1873651.4110947219,285823.9412267365,8769.436473551637,13881.9345,236114.22565785053
2023-08-09,1290250.5196228153,1922012.7569198029,206564.85971173097,5038.236,5119.621499999999,264291.1456310082
2023-08-10,1252059.2857798827,1847125.3585741543,196477.20943425468,8211.91041704876,6041.468999999999,210921.26554059304
2023-08-11,1213998.336198829,1836797.0689018404,184509.3619126032,6358.72119402985,3232.488,193025.15113294803
2023-08-12,1462954.0974251407,1998747.7351129437,163014.22539128098,7692.568924731184,6528.605999999999,175052.44418364577
2023-08-13,1437535.3233914697,1725724.607416606,172581.85251416927,6450.168225238815,6429.874499999999,217200.5874109377
2023-08-14,1593436.353238014,1623775.2232885824,166386.08882424765,9526.664357682617,6776.6475,282929.6715511848
2023-08-15,1101252.8367834296,1515524.4977555412,153740.41321981946,9381.350959390336,1331.904,166742.99565636963
2023-08-16,1124838.1952051534,1358701.8380478453,177943.29118444616,9438.162668680767,7249.2945,185661.74855490448
2023-08-17,867465.049518666,1330443.8173919928,186408.90334806984,11586.173360160967,2353.239,185176.23614297213
2023-08-18,725845.3515788654,1354896.1561020096,161640.00446779942,7347.581525762883,4187.1375,135195.47732920694
2023-08-19,1016181.2591623745,1403088.2439448698,159878.81874624838,8141.338250874563,8149.890000000001,157528.49058911746
2023-08-20,1346964.9744394284,1321706.749552041,148713.8872661126,5530.879780042253,8729.952000000001,247581.09763141538
2023-08-21,1319683.6800323124,1178463.578818049,167840.87178327327,7681.300213823969,15228.349500000002,257159.78778923835
2023-08-22,831266.0584284121,1213490.2134372732,98354.55024481173,5013.598756837395,5081.811,122144.66970796564
2023-08-23,812931.733134514,1166904.4459509333,79564.71467627687,3711.69362745098,7683.921,161591.3626183708
2023-08-24,765406.5640835557,1140425.9335625137,90343.47311145964,5270.353330063756,8270.986499999999,143043.18718896367
2023-08-25,726823.2577822084,1149932.3439976466,82099.27255724423,5828.84314440611,7860.447,158006.7151087123
2023-08-26,815274.3082559601,1225124.0523382004,74605.1730216242,6170.952143913258,6637.511999999999,132811.11558677003
2023-08-27,1260924.264515674,1206638.8246279233,67255.46719863205,6380.806830466831,7862.9039999999995,274564.82407965726
2023-08-28,1214412.0009096342,1173051.5526119242,88408.19228309472,5791.882555282556,15662.639999999998,230532.59719077064
2023-08-29,670730.7114748285,1050104.2815669263,46409.42981603955,7113.4528009828,8513.515500000001,58724.34122374976
2023-08-30,606728.7818859887,1179594.0854460392,33331.72401489765,4946.841661721068,5175.880500000001,49958.47964882621
2023-08-31,538576.8875954186,887264.4505797222,43770.118707122834,6976.3469513406135,3883.4564999999993,51688.32372869321
2023-09-01,553716.9742231743,951658.3621736529,49842.721156238986,5419.2230309072775,6529.005000000001,115056.96955905923
2023-09-02,653136.7234794744,1026329.6751641609,48200.58226639416,9820.327054108218,6874.140000000001,156989.51261414125
2023-09-03,876209.0241828017,1286437.718081788,46651.3742303935,6364.385190357681,6283.767000000002,196448.01635578842
2023-09-04,982324.0605006919,1369028.7992024818,93924.51021136389,4890.04228843265,8472.912,218930.00594210342
2023-09-05,742879.2551281945,1351947.9840151344,56874.159011582204,4310.752157935887,4433.950499999999,92942.05267605322
2023-09-06,643210.8981876418,1426213.016190406,28392.719114434938,3773.63303670186,4389.4305,123269.77777333182
2023-09-07,593091.6275605236,1302346.0816663003,49765.43231004262,4067.997464788732,5959.862999999999,86355.21159534989
2023-09-08,513373.67099811014,1194897.197392289,48123.04278240932,7656.447412236711,5889.849,67571.89521774613
2023-09-09,737243.3067038034,1179475.824740123,29772.519783393494,13362.823085800303,11073.047999999997,94595.89983036675
2023-09-10,887744.7879115838,1191704.9668142514,67773.33156367394,15008.406266934271,9141.552,144909.94678262871
2023-09-11,897459.1127633761,1197685.1309383283,77279.89516942775,11606.338942065488,10819.724999999999,182528.75526354864
2023-09-12,485660.82751613023,993360.1820363088,58696.05717597006,6242.203009514273,4551.897,100800.18836091067
2023-09-13,563831.5513104687,1012183.2829683014,59398.82116326674,5777.797005535984,2170.581,81311.01426360103
2023-09-14,691121.669493652,983761.7605940443,56004.662255670126,4060.189979859013,6051.969000000002,110050.28681377518
2023-09-15,867810.024049765,1196713.606072332,73904.36746880614,3281.1529648241208,4967.1825,172930.2630685153
2023-09-16,1182051.6239328997,1376700.1675080361,90210.79318888637,7489.17366834171,7069.334999999999,238839.07681157533
2023-09-17,1316427.6501166848,1424369.6416995104,125487.56436455897,5538.710050251258,18767.322000000004,281968.5232493982
2023-09-18,1200229.9737394962,1507227.0699299762,103933.70307286826,10720.628841309825,16783.147499999995,294581.7586740904
2023-09-19,713504.6237589937,1219588.3547331677,847239.3668765799,5272.740745373989,4507.398,119760.24291347366
2023-09-20,688112.8959936327,1134135.0386969256,1193159.4389223778,6166.7969369369375,8557.2585,113003.71890069197
2023-09-21,599266.0149935606,1187535.441379892,1192668.123625165,8729.387050074369,9673.618499999999,126537.87813418594
2023-09-22,609904.0270118507,1394176.7535543237,1202584.7936823063,7974.104568023832,8929.567500000001,113646.17734429454
2023-09-23,912161.8508572349,1475410.512041817,1248430.97804585,7089.8188067898145,14005.046999999999,128377.31197795614
2023-09-24,1157940.9143508628,1451896.123937112,1263450.4739063932,9780.854811264233,12865.650000000001,246664.97056520882
2023-09-25,1313292.4112542449,1439872.5677545327,1163244.8641042542,3986.0198701298705,18522.619500000004,310758.8582651505
2023-09-26,789549.9639245049,1266301.0248577457,1093642.5725783901,5098.714935064936,6311.214,165069.83343391417
2023-09-27,667588.855338526,1119596.7399090894,1122579.3075314565,15302.514082546002,4079.3025,125028.06341054665
2023-09-28,669537.814219513,1152245.775281344,1122356.8679130664,19288.41278606966,8016.214499999999,131258.58322802055
2023-09-29,544694.9184982766,1122528.3397366307,1113761.3948331773,18587.712561576354,10485.993000000002,94017.60924258837
2023-09-30,771797.5742728409,1056604.0151322556,25937.552547030435,16690.29397755002,13810.440000000002,135513.10967328036
2023-10-01,1087404.814527293,1028490.6417675689,83928.57216419403,9079.780077821011,10336.987499999997,304959.80458426353
2023-10-02,1256382.9351253507,1044670.3753371362,94240.47320961178,8547.785743073047,16651.498499999998,354651.6031393376
2023-10-03,595442.2596288832,1024366.0780322626,70955.11240196864,6238.7086397984895,4485.999000000001,147578.32568900366
2023-10-04,724585.5806495383,1274850.8089554564,77630.0684524591,8174.513154558753,6078.586499999999,139548.79358068877
2023-10-05,669774.2434172584,1125529.3168663676,77939.30826891852,10286.21603305785,5673.213,88730.21763350134
2023-10-06,632960.7000715914,1071094.8289549244,42916.06477547668,10901.035286686105,7780.2165,93996.16404182334
2023-10-07,847825.210685079,1124469.4167507421,63253.40804847002,10728.226239729342,8065.050000000001,151363.87797532702
2023-10-08,1174861.2194505704,1258322.0974080837,61709.24891431139,11719.803013007187,10610.449499999997,260773.93191613286
2023-10-09,1302148.721261891,1378248.2474958808,109148.36966414283,9113.994174757283,20744.010000000002,334099.2528854229
2023-10-10,1035253.9181459912,1409586.4411708952,77641.39342846049,6596.126213592234,10836.7035,183181.18912887073
2023-10-11,1035824.6143758496,1492411.1588859037,93560.11481848184,5889.642162162161,7542.937500000001,188199.32984362895
2023-10-12,1041048.6621256043,1460200.9952660915,83798.19066196155,7990.035384615386,6703.829999999999,125450.48703536141
2023-10-13,893917.9171325294,1483095.3942773424,92756.96486647725,10809.124684641312,6777.571499999999,140240.3883813118
2023-10-14,1045762.7911827187,1447959.6472687118,226526.18749522304,4936.959535783365,10226.664,133531.59966213306
2023-10-15,1344387.3170921155,1526630.3501835673,274196.610220039,4276.999223300972,12689.376,293386.9862562174
2023-10-16,1451440.782689597,1472969.4219633853,285759.3159444378,11942.828737864078,27285.415499999996,342077.43108455656
2023-10-17,1026634.1228854796,1360346.340199464,152727.26233531485,7508.9673786407775,10594.206,187936.12655586543
2023-10-18,854027.944697864,1417736.6990202814,72390.66646002668,10974.503450635386,12369.997499999996,211314.63488977478
2023-10-19,868424.825796882,1311110.7410893359,70149.6076805816,9681.254545454547,15495.732,172835.44976678267
2023-10-20,852649.4702274329,1334001.8942808525,85870.52012378,7170.108144126357,16713.3435,159061.33484181852
2023-10-21,1201546.425514931,1490225.9727706318,100524.02205436051,11486.864895936573,17094.9345,160677.43046321516
2023-10-22,1535636.397054742,1426820.1690134387,130070.17999752297,15450.975772565549,14019.515999999998,315522.31369536574
2023-10-23,1594899.794963952,1411830.2818186088,182099.26433654255,13061.249338521406,39172.70700000002,361377.4335355286
2023-10-24,1210267.2627913624,1254568.744391405,150700.4885498635,7649.061313518696,10436.947499999998,189256.85880119295
2023-10-25,1230025.147260688,1235453.729187967,134010.2119583208,6321.41960775279,7865.507999999999,261320.4583003846
2023-10-26,1142085.516088781,1217157.3755759052,189386.6252150992,7000.15792864222,9871.291500000001,295071.54100652254
2023-10-27,1114805.169084632,1371075.7450930998,165387.2788273228,5368.510763131813,17074.018500000006,303283.6097906326
2023-10-28,1265038.3946292696,1374576.7372197136,119219.76640196546,5310.292001982159,32973.874500000005,226676.14587438086
2023-10-29,1630083.3056585668,1365821.9966856076,74460.56070073787,5317.320975621757,37378.467000000004,289252.2590385658
2023-10-30,1766166.9895074526,1358759.0165854755,96922.68992816906,13670.715551181103,81912.71549999998,362450.17152534344
2023-10-31,1545524.6813188936,1239145.3042841796,86358.82696046837,6974.168602362205,102304.45049999999,356586.1420071627
2023-11-01,1326900.5301589894,1377953.592844364,82104.57568104105,3738.4288109161794,117056.27850000009,308880.8633940051
2023-11-02,1101201.0687530262,1331805.2856255402,87600.9941623599,4064.5971456692905,92467.83000000003,179217.73437059205
2023-11-03,1116619.9556112476,1315937.214306668,132505.08539491566,6656.746594724221,17686.252499999995,145611.0145300848
2023-11-04,1319544.6661374758,1405593.7302639447,172686.74017008796,10197.366260201634,15059.9925,249575.0238465307
2023-11-05,1458991.9576191516,1415802.9794906399,178207.56057134081,10416.755794573643,27164.844,330927.70122981747
2023-11-06,1381754.369144105,1425755.1291582151,240476.2294695552,10402.475910852716,39243.0255,337510.0694610217
2023-11-07,912726.3917154525,1266205.928485897,197832.08285645017,9917.8825,9139.168500000003,245514.16626380663
2023-11-08,1063297.820476527,1372598.7477289515,170433.38413494825,11116.694565963708,11605.3875,284509.9694311635
2023-11-09,1165175.7817345103,1256243.6291008715,198729.82621184268,10295.020905511814,11037.285,251982.60946104824
2023-11-10,1184072.5556412349,1166982.7568034034,220936.7274493887,14661.678658777122,20816.711999999992,186750.6979531931
2023-11-11,1186142.3146742943,1242078.1608042854,261659.12500263765,17919.531167562287,13403.176500000005,132224.37700042012
2023-11-12,1338352.6431374983,1337267.148053778,238333.85147844197,17504.521329423267,20032.750500000006,270730.0605056388
2023-11-13,1610451.9634399998,1364714.5124673161,260082.6596825831,21877.561390887287,43108.463999999985,411744.6205965252
2023-11-14,1540072.335319093,1346705.9560221238,223697.85977601,14706.312441266602,27110.84249999999,319433.49925766664
2023-11-15,1166977.0107884759,1272147.2259363178,203433.78671754966,25818.293197139934,14056.287,215082.60039520732
2023-11-16,1025254.43641207,1247593.6055931025,153853.98060981568,14578.269024390245,7395.359999999999,204763.19102910205
2023-11-17,1150230.192552517,1386578.319150915,166339.41703830846,16742.148461538465,7401.282,208975.78123022502
2023-11-18,1486281.0030522912,1371313.2777225608,252612.77373776984,16208.84579507008,17364.374999999996,180780.15239174137
2023-11-19,1622857.382864373,1456217.800900977,319097.8036336221,15024.032678227362,16478.742000000006,400234.83870036784
